UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U116663,1,2,333,PR100935,WINDOWS,PR100935,0,1
U116950,1,1,96,PR100036,WINDOWS,PR100036,1,1
U121711,0,2,65,PR100145,WINDOWS,PR100028,0,0
U123570,0,3,44,PR100047,MAC OS X,PR100113,0,0
U103714,1,1,235,PR100758,WINDOWS,PR100758,1,3
U117904,0,3,61,PR100209,MAC OS X,PR100209,0,0
U131404,0,0,90,Product101,WINDOWS,Product101,0,0
U105434,3,8,335,PR100142,WINDOWS,PR100706,6,6
U108064,2,4,183,PR100102,ANDROID,PR100102,5,12
U119926,0,1,1200,PR100017,WINDOWS,PR100017,0,0
U113326,1,1,116,PR100193,WINDOWS,PR100193,1,1
U118624,0,2,129,PR100200,ANDROID,PR100200,0,0
U111152,2,5,530,PR100943,ANDROID,PR100943,1,0
U112235,1,1,82,PR100102,ANDROID,PR100102,1,0
U131102,0,0,49,Product101,ANDROID,PR100277,0,0
U112984,1,1,1192,PR100102,ANDROID,PR100102,1,0
U116964,1,1,107,PR100102,ANDROID,PR100028,0,2
U115538,1,0,808,Product101,ANDROID,PR100102,1,0
U108385,1,1,55,PR101126,MAC OS X,PR101126,2,0
U129937,0,0,273,Product101,ANDROID,PR102929,0,0
U114658,1,1,1973,PR102642,WINDOWS,PR102642,1,0
U131335,0,0,48,Product101,WINDOWS,PR101575,0,0
U116345,1,2,860,PR100301,WINDOWS,PR100275,0,3
U110742,1,1,341,PR100724,ANDROID,PR100724,1,0
U109388,1,4,421,PR100404,WINDOWS,PR100404,1,0
U135915,0,0,759,Product101,WINDOWS,PR100390,0,0
U110992,1,1,88,PR100636,WINDOWS,PR100636,1,2
U127844,0,1,742,PR100012,ANDROID,PR100012,0,0
U120662,0,4,49,PR100060,WINDOWS,PR100355,0,0
U110470,1,1,108,PR100041,WINDOWS,PR100041,1,0
U132308,0,0,68,Product101,WINDOWS,PR100080,0,0
U102598,0,2,88,PR100719,WINDOWS,PR100719,0,0
U124495,0,1,120,PR100121,WINDOWS,Product101,0,0
U117391,0,0,64,Product101,ANDROID,PR100010,0,0
U127408,0,1,259,PR100017,WINDOWS,PR100017,0,0
U106440,1,1,225,PR101241,WINDOWS,PR101241,0,3
U125374,0,1,1000,PR100937,WINDOWS,Product101,0,0
U135310,0,0,376,Product101,MAC OS X,PR100082,0,0
U132118,0,0,201,Product101,MAC OS X,PR100333,0,0
U106194,1,1,84,PR100250,WINDOWS,PR100250,0,0
U122392,0,1,231,PR101340,ANDROID,PR101340,0,0
U122615,0,1,184,PR101321,WINDOWS,PR101321,0,0
U121001,0,2,853,PR101249,ANDROID,PR102182,0,0
U117623,1,2,220,PR100226,WINDOWS,PR100226,1,2
U120181,0,0,59,Product101,WINDOWS,Product101,0,0
U130191,0,0,59,Product101,ANDROID,Product101,0,0
U132767,0,0,191,Product101,WINDOWS,Product101,0,0
U130405,0,0,101,Product101,FEDORA,PR100431,0,0
U121212,0,1,524,PR100307,WINDOWS,Product101,0,0
U135313,0,0,1090,Product101,WINDOWS,PR100233,0,0
U126314,0,9,1122,PR100428,WINDOWS,PR100028,0,0
U121961,0,1,331,PR100226,MAC OS X,Product101,0,0
U123760,0,1,2060,PR100487,ANDROID,PR100487,0,0
U104137,1,1,252,PR100758,WINDOWS,Product101,0,7
U130137,0,0,45,Product101,WINDOWS,PR100469,0,0
U102677,0,0,748,Product101,WINDOWS,PR100500,0,0
U132598,0,0,149,Product101,WINDOWS,PR100200,0,0
U129397,0,0,92,Product101,WINDOWS,PR100885,0,0
U124890,0,2,413,PR100017,UBUNTU,PR100055,0,0
U133869,0,0,68,Product101,WINDOWS,PR100108,0,0
U112507,1,2,83,PR100120,WINDOWS,PR100120,1,0
U119339,0,6,67,PR100850,WINDOWS,PR100219,0,0
U103910,1,3,347,PR100636,MAC OS X,PR100719,1,0
U117005,1,6,93,PR100885,ANDROID,PR100872,7,1
U118560,0,8,52,PR100166,WINDOWS,PR100123,0,0
U111147,1,1,62,PR100200,ANDROID,Product101,0,3
U119821,0,3,314,PR100102,WINDOWS,PR100734,0,0
U131352,0,0,165,Product101,MAC OS X,PR100396,0,0
U133790,0,0,115,Product101,WINDOWS,PR102234,0,0
U102027,0,0,64,Product101,ANDROID,PR100102,0,0
U134040,0,0,295,Product101,WINDOWS,PR100901,0,0
U116031,1,1,772,PR100023,WINDOWS,PR100023,1,1
U115238,1,1,240,PR100241,WINDOWS,PR100241,1,2
U125750,0,1,149,PR101301,WINDOWS,PR101301,0,0
U135921,0,0,352,Product101,WINDOWS,PR100102,0,0
U126230,0,5,200,PR100017,ANDROID,PR100017,0,0
U101829,2,2,303,PR100946,WINDOWS,PR100946,5,2
U124075,0,1,124,PR100102,ANDROID,PR100102,0,0
U109086,1,1,1493,PR100268,WINDOWS,PR100268,1,0
U121718,0,1,122,PR100102,ANDROID,PR100102,0,0
U136422,0,0,51,Product101,WINDOWS,PR100802,0,0
U111010,1,1,68,PR100028,ANDROID,PR100028,1,0
U134244,0,0,160,Product101,WINDOWS,PR100017,0,0
U108362,0,0,92,Product101,LINUX,PR100869,0,0
U131748,0,0,86,Product101,MAC OS X,Product101,0,0
U111711,2,5,70,PR100298,ANDROID,PR107620,0,1
U135519,0,0,46,Product101,WINDOWS,PR100762,0,0
U119254,0,2,428,PR100129,WINDOWS,PR100453,0,0
U102391,0,2,242,PR100390,WINDOWS,PR100988,0,0
U113647,1,1,87,PR100350,WINDOWS,PR100350,2,3
U107401,1,2,1107,PR100017,ANDROID,PR100017,1,2
U124631,0,1,81,PR100066,WINDOWS,PR100066,0,0
U123509,0,3,43,PR100485,WINDOWS,PR100485,0,0
U113548,1,3,78,PR100200,WINDOWS,PR100200,2,11
U106787,2,3,825,PR100134,WINDOWS,PR100134,4,0
U128993,0,0,436,Product101,MAC OS X,PR100017,0,0
U114284,1,2,46,PR100250,WINDOWS,PR100522,3,12
U132249,0,0,76,Product101,WINDOWS,Product101,0,0
U135142,0,0,118,Product101,WINDOWS,Product101,0,0
U115352,1,1,59,PR100145,ANDROID,PR100145,1,1
U108007,1,1,64,PR100753,IOS,PR100753,1,0
U126414,0,2,47,PR100237,WINDOWS,PR100237,0,0
U106405,2,4,155,PR100134,WINDOWS,PR100134,2,1
U117302,1,1,305,PR100017,ANDROID,PR100017,1,1
U124222,0,1,138,PR100683,ANDROID,PR100683,0,0
U114528,1,3,221,PR100050,WINDOWS,PR100924,1,4
U128206,0,1,108,PR100051,ANDROID,PR100051,0,0
U124989,0,1,1791,PR100773,MAC OS X,PR100773,0,0
U120886,0,1,66,PR101111,WINDOWS,Product101,0,0
U100770,1,5,48,PR100102,WINDOWS,PR100151,1,1
U122109,0,2,138,PR100028,WINDOWS,PR100028,0,0
U135556,0,0,444,Product101,ANDROID,PR100751,0,0
U136121,0,0,98,Product101,WINDOWS,PR100269,0,0
U105093,1,1,113,PR100470,ANDROID,PR100470,2,2
U109012,2,3,80,PR102996,WINDOWS,PR100268,3,4
U103065,0,3,354,PR100244,ANDROID,PR100593,0,0
U127630,0,2,58,PR100910,WINDOWS,PR100910,0,0
U110724,1,3,385,PR100070,ANDROID,PR100015,4,0
U100658,2,3,228,PR100025,ANDROID,PR100025,2,1
U117680,0,6,56,PR100241,ANDROID,PR100241,0,0
U124835,0,2,1630,PR101255,MAC OS X,PR101255,0,0
U107311,1,1,44,PR100234,ANDROID,PR100234,1,2
U129879,0,0,52,Product101,ANDROID,PR100102,0,0
U130167,0,0,126,Product101,WINDOWS,Product101,0,0
U110976,1,2,137,PR100401,ANDROID,PR100401,1,0
U108904,1,1,79,PR100446,WINDOWS,PR100446,1,0
U101650,0,2,399,PR100317,ANDROID,PR100317,0,0
U114184,1,2,304,PR100427,WINDOWS,PR100630,1,0
U126111,0,1,46,PR100602,LINUX,Product101,0,0
U124461,0,1,124,PR100087,WINDOWS,PR100087,0,0
U126601,0,4,55,PR100028,WINDOWS,PR100428,0,0
U123899,0,1,80,PR100481,MAC OS X,PR100033,0,0
U116032,1,2,468,PR100005,WINDOWS,PR100687,1,5
U100268,5,9,933,PR101744,WINDOWS,PR100960,14,9
U106844,3,6,77,PR100017,WINDOWS,PR100044,4,15
U128287,0,1,477,PR100664,WINDOWS,PR100664,0,0
U130356,0,0,218,Product101,WINDOWS,PR100051,0,0
U105371,1,4,244,PR100063,WINDOWS,PR100063,1,1
U125782,0,1,160,PR100614,WINDOWS,PR101537,0,0
U126880,0,1,1136,PR100080,IOS,Product101,0,0
U134745,0,0,90,Product101,ANDROID,PR100200,0,0
U106972,0,1,66,PR100008,WINDOWS,PR100008,0,0
U115867,2,3,45,PR100233,WINDOWS,PR100233,1,1
U105023,1,2,376,PR101330,WINDOWS,PR100390,1,4
U130296,0,0,69,Product101,MAC OS X,PR100269,0,0
U115244,1,2,383,PR100055,WINDOWS,PR100055,1,2
U110826,2,5,67,PR100126,WINDOWS,PR100489,1,6
U107038,0,1,62,PR100739,ANDROID,PR100739,0,0
U104858,1,1,664,PR100017,WINDOWS,PR100017,3,3
U103856,1,3,1384,PR100704,ANDROID,PR102390,1,2
U113227,1,1,119,PR100017,WINDOWS,PR100017,1,0
U128519,0,0,399,Product101,WINDOWS,PR100083,0,0
U100389,1,2,76,PR100199,LINUX,PR100654,1,0
U131415,0,0,55,Product101,WINDOWS,PR106641,0,0
U125505,0,2,108,PR100017,WINDOWS,PR100017,0,0
U105829,2,4,577,PR100251,WINDOWS,PR100145,5,2
U119080,0,2,1640,PR100430,MAC OS X,PR100430,0,0
U112860,1,1,153,PR100044,WINDOWS,PR100044,1,1
U119855,0,1,57,PR100200,MAC OS X,PR100200,0,0
U131268,0,0,272,Product101,ANDROID,PR100145,0,0
U136039,0,0,43,Product101,LINUX,PR100522,0,0
U123048,0,1,379,PR100017,ANDROID,PR100017,0,0
U105029,0,1,612,PR100275,WINDOWS,PR100275,0,0
U124276,0,0,451,Product101,WINDOWS,PR100781,0,0
U121534,0,1,42,PR100371,LINUX,Product101,0,0
U133837,0,0,121,Product101,LINUX,PR101047,0,0
U111571,1,2,46,PR100028,MAC OS X,PR100021,1,1
U100870,1,2,783,PR100234,ANDROID,PR100234,1,0
U133263,0,0,1523,Product101,WINDOWS,Product101,0,0
U124205,0,2,442,PR100268,ANDROID,PR100719,0,0
U128430,0,0,1602,Product101,WINDOWS,PR100219,0,0
U128348,0,1,82,PR100092,WINDOWS,PR100092,0,0
U136122,0,0,59,Product101,WINDOWS,PR100428,0,0
U124683,0,1,53,PR100209,WINDOWS,PR100097,0,0
U130269,0,0,351,Product101,WINDOWS,PR100535,0,0
U130953,0,0,288,Product101,WINDOWS,PR101049,0,0
U110527,1,1,142,PR100850,WINDOWS,PR100850,1,1
U107118,2,3,1114,PR100246,LINUX,PR100654,2,3
U125417,0,1,404,PR100401,WINDOWS,PR100401,0,0
U120896,0,1,55,PR100908,ANDROID,PR100908,0,0
U122834,0,1,60,PR100108,WINDOWS,PR100108,0,0
U122390,0,1,757,PR101235,WINDOWS,PR101235,0,0
U117233,1,1,783,PR102226,WINDOWS,Product101,0,3
U121414,0,1,61,PR100102,ANDROID,PR100102,0,0
U103144,2,5,213,PR100330,UBUNTU,PR101505,4,1
U113926,1,1,1330,PR100073,ANDROID,PR100073,1,0
U113418,0,3,430,PR100393,WINDOWS,PR100224,0,0
U129130,0,0,188,Product101,MAC OS X,PR100446,0,0
U117350,0,2,88,PR100097,WINDOWS,PR100097,0,0
U123844,0,3,644,PR100363,WINDOWS,PR100363,0,0
U105678,0,1,48,PR100086,WINDOWS,PR100086,0,0
U100564,1,1,2256,PR100206,WINDOWS,PR100206,2,1
U130656,0,0,113,Product101,ANDROID,PR100812,0,0
U132033,0,0,342,Product101,ANDROID,PR100739,0,0
U134675,0,0,179,Product101,ANDROID,PR100631,0,0
U119599,0,2,69,PR100166,ANDROID,PR100942,0,0
U104512,1,2,743,PR100166,ANDROID,PR100166,2,4
U126586,0,1,189,PR100296,ANDROID,PR100296,0,0
U125628,0,1,275,PR100017,WINDOWS,Product101,0,0
U124517,0,1,83,PR100027,WINDOWS,Product101,0,0
U128965,0,0,126,Product101,WINDOWS,PR100567,0,0
U106455,2,7,46,PR100052,WINDOWS,PR100959,4,0
U116590,1,1,254,PR100133,ANDROID,PR100133,1,0
U132324,0,0,67,Product101,LINUX,Product101,0,0
U129044,0,0,374,Product101,WINDOWS,PR100548,0,0
U114803,1,1,398,PR100086,WINDOWS,PR100086,1,0
U127714,0,1,1734,PR100397,LINUX,PR100397,0,0
U127617,0,1,295,PR100578,WINDOWS,PR101267,0,0
U119884,0,1,50,PR100739,ANDROID,PR100563,0,0
U117468,1,1,58,PR100859,ANDROID,PR100859,3,0
U103295,1,2,326,PR100807,WINDOWS,Product101,0,4
U117854,1,1,1151,PR100200,ANDROID,PR100200,1,0
U125342,0,1,111,PR100266,WINDOWS,Product101,0,0
U121400,0,1,256,PR100072,ANDROID,PR100166,0,0
U101532,0,2,943,PR100350,WINDOWS,PR100350,0,0
U133480,0,0,1005,Product101,WINDOWS,Product101,0,0
U116697,1,2,167,PR100003,WINDOWS,PR101640,2,6
U107682,1,1,60,PR100136,WINDOWS,PR100136,1,0
U123636,0,2,203,PR100743,ANDROID,PR100154,0,0
U111330,1,3,57,PR100152,MAC OS X,PR100028,0,4
U107911,1,2,317,PR100044,LINUX,PR100551,3,2
U136728,0,0,219,Product101,WINDOWS,PR100750,0,0
U132971,0,0,85,Product101,WINDOWS,PR100209,0,0
U122046,0,1,178,PR100017,WINDOWS,PR100017,0,0
U109828,1,4,730,PR100200,ANDROID,PR100044,3,1
U132830,0,0,52,Product101,WINDOWS,PR100872,0,0
U119805,0,1,60,PR100252,WINDOWS,PR100252,0,0
U118446,0,1,1111,PR100612,WINDOWS,Product101,0,0
U103817,2,2,821,PR100934,UBUNTU,PR100030,1,4
U117325,1,3,131,PR100142,WINDOWS,PR100852,1,0
U133948,0,0,1168,Product101,WINDOWS,PR100485,0,0
U134974,0,0,204,Product101,WINDOWS,PR100872,0,0
U107393,1,1,1141,PR100006,MAC OS X,PR100051,0,13
U135914,0,0,456,Product101,ANDROID,PR100102,0,0
U115177,1,1,50,PR100073,ANDROID,Product101,0,0
U111445,1,2,167,PR100119,WINDOWS,PR100261,2,0
U107068,1,1,65,PR100130,WINDOWS,PR100130,1,0
U108797,1,1,893,PR100676,ANDROID,PR100622,0,0
U136372,0,0,115,Product101,WINDOWS,PR100028,0,0
U101962,1,1,418,PR101268,WINDOWS,PR101268,1,0
U134859,0,0,52,Product101,WINDOWS,PR100427,0,0
U131643,0,0,88,Product101,WINDOWS,PR100250,0,0
U111046,1,3,270,PR100145,ANDROID,PR100850,6,0
U132084,0,0,198,Product101,WINDOWS,PR100219,0,0
U104578,2,2,92,PR100355,WINDOWS,PR101637,2,1
U100536,1,1,521,PR100102,ANDROID,PR100102,1,0
U117815,1,2,133,PR100578,ANDROID,PR101181,0,1
U106853,2,1,1579,PR100340,WINDOWS,PR100340,3,3
U127653,0,2,89,PR100308,ANDROID,PR100308,0,0
U112486,0,1,316,PR101057,WINDOWS,PR100039,0,0
U116263,1,2,927,PR100133,WINDOWS,PR100133,1,3
U108612,2,4,926,PR100102,ANDROID,PR100010,2,11
U128999,0,0,101,Product101,LINUX,PR100030,0,0
U114972,2,2,51,PR100121,WINDOWS,PR100121,5,9
U115452,1,5,58,PR100017,ANDROID,PR100910,6,2
U105680,4,2,892,PR100544,WINDOWS,PR100544,3,0
U115301,1,1,418,PR100074,WINDOWS,Product101,0,1
U131553,0,0,794,Product101,ANDROID,PR100102,0,0
U111670,1,2,74,PR100994,ANDROID,PR100994,1,0
U127532,0,1,583,PR100574,ANDROID,PR100574,0,0
U111701,1,1,83,PR102203,ANDROID,PR102203,2,0
U102987,2,2,403,PR100219,WINDOWS,PR100219,3,0
U135301,0,0,511,Product101,WINDOWS,Product101,0,0
U118635,0,5,120,PR100047,WINDOWS,PR100047,0,0
U127495,0,1,113,PR100102,WINDOWS,Product101,0,0
U136214,0,0,44,Product101,WINDOWS,Product101,0,0
U108397,1,2,300,PR101199,MAC OS X,PR100540,0,2
U116738,1,1,270,PR100888,WINDOWS,PR100888,1,1
U111206,1,1,481,PR100917,WINDOWS,PR100917,1,0
U130917,0,0,169,Product101,WINDOWS,PR100307,0,0
U107629,1,2,57,PR100962,ANDROID,PR100962,1,0
U115678,1,2,742,PR100369,ANDROID,PR100369,1,0
U105040,1,5,412,PR101223,WINDOWS,PR100054,3,0
U107845,3,6,194,PR101841,MAC OS X,PR101841,7,8
U108469,2,8,793,PR101065,WINDOWS,PR100994,5,0
U122738,0,2,216,PR100017,WINDOWS,PR101030,0,0
U127137,0,0,44,Product101,WINDOWS,PR100613,0,0
U125619,0,1,108,PR100018,ANDROID,PR100018,0,0
U124896,0,1,48,PR100017,WINDOWS,PR100017,0,0
U114737,1,1,307,PR101182,ANDROID,PR101182,1,1
U122920,0,2,130,PR100017,ANDROID,PR100317,0,0
U131710,0,0,68,Product101,WINDOWS,PR100469,0,0
U126852,0,5,1057,PR102866,WINDOWS,PR100166,0,0
U118926,0,2,78,PR100872,ANDROID,PR100872,0,0
U129187,0,0,215,Product101,WINDOWS,PR100201,0,0
U121290,0,3,50,PR100739,ANDROID,PR100739,0,0
U120337,0,3,123,PR101042,ANDROID,PR101367,0,0
U103989,0,0,64,Product101,ANDROID,PR100719,0,0
U116355,1,2,109,PR100522,WINDOWS,Product101,0,8
U115137,1,2,59,PR100145,ANDROID,PR100145,2,0
U120632,0,5,720,PR101594,MAC OS X,PR102419,0,0
U114790,1,1,1266,PR100918,WINDOWS,PR100918,1,7
U103645,2,4,766,PR100152,WINDOWS,PR100134,1,1
U109390,1,1,1679,PR100400,ANDROID,PR102804,0,1
U119356,0,6,67,PR100850,WINDOWS,PR100850,0,0
U121916,0,2,107,PR100145,ANDROID,PR100145,0,0
U104444,1,1,1117,PR100352,ANDROID,PR100352,1,0
U131880,0,0,47,Product101,WINDOWS,Product101,0,0
U129906,0,0,138,Product101,WINDOWS,PR100568,0,0
U107623,2,4,522,PR100121,WINDOWS,PR100121,1,2
U136688,0,0,1265,Product101,ANDROID,Product101,0,0
U114923,1,1,2078,PR100102,WINDOWS,PR100102,1,2
U114829,1,2,44,PR100086,WINDOWS,PR101470,3,1
U121336,0,4,70,PR100298,WINDOWS,PR101857,0,0
U126806,0,1,1087,PR100840,WINDOWS,PR100840,0,0
U135555,0,0,1178,Product101,IOS,PR100200,0,0
U122887,0,1,296,PR100017,ANDROID,PR100017,0,0
U129487,0,0,53,Product101,WINDOWS,PR100495,0,0
U104284,2,2,279,PR100055,WINDOWS,PR100055,2,0
U134742,0,0,96,Product101,WINDOWS,PR100997,0,0
U113395,1,1,88,PR100073,ANDROID,Product101,0,2
U130697,0,0,42,Product101,WINDOWS,PR100245,0,0
U133024,0,0,82,Product101,WINDOWS,PR100083,0,0
U117056,1,6,225,PR101822,ANDROID,PR100282,1,0
U108511,1,1,322,PR100017,WINDOWS,PR100017,1,1
U107588,1,1,98,PR100566,MAC OS X,PR100566,1,0
U101010,1,2,92,PR100200,WINDOWS,PR100200,1,7
U116129,1,2,625,PR100881,UBUNTU,Product101,0,4
U118320,0,1,79,PR100630,WINDOWS,PR100630,0,0
U129544,0,0,748,Product101,MAC OS X,PR100187,0,0
U129031,0,0,122,Product101,ANDROID,PR100910,0,0
U122120,0,1,47,PR100771,WINDOWS,PR100771,0,0
U109348,1,1,777,PR100374,WINDOWS,PR100374,1,4
U130963,0,0,1577,Product101,WINDOWS,PR100219,0,0
U121279,0,0,124,Product101,WINDOWS,Product101,0,0
U104277,1,3,454,PR100044,WINDOWS,PR100551,2,2
U119897,0,1,64,PR101975,ANDROID,PR101975,0,0
U135907,0,0,1245,Product101,ANDROID,Product101,0,0
U109738,1,3,877,PR100180,ANDROID,PR101579,2,0
U125233,0,3,165,PR100844,ANDROID,PR100359,0,0
U106114,1,7,122,PR100803,ANDROID,PR100619,1,0
U117752,1,2,101,PR100428,WINDOWS,PR100428,1,0
U111248,2,1,50,PR100428,WINDOWS,PR100428,1,0
U128978,0,0,47,Product101,WINDOWS,PR100850,0,0
U134699,0,0,101,Product101,WINDOWS,PR100200,0,0
U108890,3,2,165,PR100134,WINDOWS,PR100134,3,0
U134169,0,0,143,Product101,LINUX,PR100048,0,0
U128961,0,0,984,Product101,WINDOWS,PR100081,0,0
U121373,0,1,54,PR100910,WINDOWS,PR100910,0,0
U136507,0,0,198,Product101,LINUX,PR100241,0,0
U119589,0,1,275,PR100102,WINDOWS,PR100102,0,0
U129200,0,0,77,Product101,WINDOWS,PR100283,0,0
U119297,0,1,96,PR100102,WINDOWS,PR100102,0,0
U127093,0,1,660,PR100428,WINDOWS,Product101,0,0
U112791,1,1,296,PR100017,ANDROID,Product101,0,1
U110310,1,1,185,PR100166,WINDOWS,PR100166,1,0
U112169,1,3,107,PR100097,ANDROID,PR100097,1,0
U119481,0,2,622,PR100488,ANDROID,PR100488,0,0
U134376,0,0,132,Product101,WINDOWS,PR100003,0,0
U113339,1,2,1640,PR100051,WINDOWS,PR100051,2,5
U127583,0,0,67,Product101,WINDOWS,PR100121,0,0
U113886,1,3,511,PR101490,WINDOWS,PR100197,2,2
U101356,0,0,117,Product101,WINDOWS,PR100374,0,0
U117669,1,1,154,PR100192,ANDROID,Product101,0,1
U101727,2,3,943,PR100152,WINDOWS,PR101320,1,3
U102837,0,0,88,Product101,ANDROID,PR100428,0,0
U110221,1,4,46,PR100102,ANDROID,PR100574,3,0
U109702,1,2,97,PR100676,ANDROID,PR100676,2,0
U109880,1,1,716,PR100721,WINDOWS,Product101,0,0
U114187,1,1,891,PR101408,WINDOWS,PR101408,1,3
U108348,1,1,417,PR100749,ANDROID,Product101,0,1
U124958,0,1,65,PR100610,WINDOWS,PR100610,0,0
U127017,0,1,158,PR100071,ANDROID,PR100071,0,0
U123988,0,1,813,PR102265,MAC OS X,PR102265,0,0
U131011,0,0,80,Product101,ANDROID,PR100017,0,0
U125160,0,1,157,PR100102,ANDROID,PR100102,0,0
U105737,1,1,58,PR100102,ANDROID,PR100102,3,9
U101989,3,2,99,PR100069,WINDOWS,PR100135,4,1
U135311,0,0,62,Product101,WINDOWS,PR100052,0,0
U132586,0,0,43,Product101,ANDROID,PR101522,0,0
U121348,0,1,354,PR102844,WINDOWS,PR102844,0,0
U119236,0,1,774,PR101397,WINDOWS,PR101397,0,0
U118204,0,1,48,PR100017,ANDROID,PR100017,0,0
U133884,0,0,74,Product101,WINDOWS,PR100102,0,0
U108610,1,1,105,PR100113,WINDOWS,Product101,0,2
U125843,0,1,50,PR100145,ANDROID,PR100145,0,0
U114894,1,1,2256,PR100036,MAC OS X,PR100036,2,0
U130494,0,0,115,Product101,WINDOWS,PR100081,0,0
U106178,0,0,64,Product101,WINDOWS,PR100872,0,0
U109083,2,2,401,PR100752,WINDOWS,PR100752,2,14
U133538,0,0,84,Product101,WINDOWS,PR100309,0,0
U125908,0,3,109,PR100083,WINDOWS,PR100113,0,0
U129172,0,0,51,Product101,ANDROID,PR100353,0,0
U128428,0,0,1418,Product101,LINUX,PR100055,0,0
U116569,1,1,80,PR100225,WINDOWS,Product101,0,1
U120986,0,1,78,PR101249,ANDROID,PR101249,0,0
U124672,0,1,70,PR100340,ANDROID,PR100340,0,0
U135320,0,0,110,Product101,ANDROID,PR100872,0,0
U111259,2,1,620,PR100166,WINDOWS,PR100166,2,0
U114768,1,1,60,PR100654,ANDROID,PR100654,1,1
U114338,1,1,497,PR100200,WINDOWS,PR100200,1,0
U127483,0,1,1800,PR100868,ANDROID,PR100868,0,0
U113768,1,4,337,PR100747,WINDOWS,PR100747,4,1
U117100,1,3,75,PR100241,ANDROID,PR100219,4,0
U108711,1,2,1166,PR100202,MAC OS X,PR100002,1,3
U117008,1,6,93,PR100219,WINDOWS,PR100910,7,1
U109204,1,2,133,PR100676,ANDROID,PR100676,1,0
U103676,1,1,296,PR101026,ANDROID,PR101026,2,0
U126716,0,0,422,Product101,WINDOWS,Product101,0,0
U136086,0,0,1112,Product101,ANDROID,PR100200,0,0
U123734,0,2,160,PR100237,WINDOWS,PR100113,0,0
U124135,0,1,201,PR100469,WINDOWS,PR100469,0,0
U128007,0,1,110,PR100128,WINDOWS,Product101,0,0
U136013,0,0,73,Product101,MAC OS X,PR101287,0,0
U123943,0,1,83,PR100193,WINDOWS,PR100193,0,0
U118649,0,2,2033,PR100017,WINDOWS,PR100166,0,0
U105997,1,3,536,PR100316,ANDROID,PR100153,0,1
U122156,0,2,78,PR101148,ANDROID,PR101148,0,0
U119443,0,4,67,PR100850,WINDOWS,PR100850,0,0
U100687,3,3,182,PR100417,WINDOWS,PR100776,2,6
U112539,1,1,682,PR100063,WINDOWS,PR100355,1,0
U131856,0,0,218,Product101,WINDOWS,PR100431,0,0
U121671,0,2,317,PR100194,WINDOWS,PR100194,0,0
U119262,0,1,455,PR100073,ANDROID,PR100073,0,0
U104742,2,3,398,PR100051,WINDOWS,PR100115,4,4
U112311,1,3,182,PR100017,WINDOWS,PR100095,2,6
U113344,0,3,46,PR100285,MAC OS X,PR100459,0,0
U125028,0,1,75,PR100664,WINDOWS,Product101,0,0
U135813,0,0,109,Product101,WINDOWS,Product101,0,0
U108930,1,1,819,PR100199,WINDOWS,PR100199,2,4
U116734,1,2,1000,PR100017,ANDROID,PR100369,1,0
U126347,0,1,51,PR100036,WINDOWS,Product101,0,0
U115733,1,2,55,PR100028,WINDOWS,PR100028,4,1
U127883,0,0,73,Product101,WINDOWS,PR100739,0,0
U109066,1,0,244,Product101,ANDROID,PR100633,1,0
U130685,0,0,660,Product101,WINDOWS,Product101,0,0
U120046,0,1,273,PR100102,ANDROID,Product101,0,0
U100545,2,2,62,PR100352,ANDROID,PR100986,2,0
U135968,0,0,218,Product101,ANDROID,PR100017,0,0
U103212,1,2,48,PR100859,WINDOWS,PR100859,6,1
U106666,0,3,129,PR100102,ANDROID,PR101330,0,0
U116733,1,1,475,PR100369,ANDROID,PR100319,0,0
U110303,1,5,126,PR100401,WINDOWS,PR100468,1,0
U131794,0,0,298,Product101,WINDOWS,PR100017,0,0
U103399,0,0,42,Product101,ANDROID,PR102009,0,0
U102172,0,3,396,PR100138,ANDROID,PR100138,0,0
U124632,0,1,350,PR100852,LINUX,PR100852,0,0
U132624,0,0,47,Product101,ANDROID,PR100070,0,0
U101212,1,1,83,PR100104,WINDOWS,Product101,0,4
U115317,1,1,739,PR101242,WINDOWS,PR101242,2,2
U127371,0,1,85,PR100102,ANDROID,PR100102,0,0
U115110,1,3,1840,PR100037,WINDOWS,PR100071,2,0
U111669,1,1,816,PR100073,ANDROID,PR100073,0,0
U125423,0,3,1525,PR100776,WINDOWS,PR100153,0,0
U134570,0,0,374,Product101,WINDOWS,Product101,0,0
U109629,1,1,59,PR100036,WINDOWS,PR100036,1,0
U118470,0,3,60,PR100017,WINDOWS,PR100017,0,0
U135577,0,0,42,Product101,WINDOWS,Product101,0,0
U106741,2,1,1642,PR100513,WINDOWS,PR100513,1,4
U104799,3,8,54,PR100110,WINDOWS,PR100060,8,12
U116050,1,1,880,PR101128,WINDOWS,PR101128,2,0
U127269,0,1,85,PR100868,MAC OS X,PR100874,0,0
U116457,1,1,74,PR100110,WINDOWS,Product101,0,0
U126259,0,2,1733,PR100051,WINDOWS,PR100051,0,0
U121807,0,2,209,PR100144,ANDROID,PR100144,0,0
U131061,0,0,1561,Product101,ANDROID,PR100633,0,0
U133112,0,0,103,Product101,MAC OS X,Product101,0,0
U121434,0,1,56,PR100119,WINDOWS,PR100119,0,0
